age_policyholder,nclaims,exposure,amount,power,bm,zip
68,0,1.0,0.0,53,3,2
43,0,1.0,0.0,110,2,3
29,0,1.0,0.0,66,1,2
26,1,1.0,8139.0,55,5,1
32,0,1.0,0.0,42,15,1
43,0,1.0,0.0,43,2,3
29,0,1.0,0.0,37,1,1
44,0,1.0,0.0,47,10,1
33,0,1.0,0.0,81,1,1
32,0,1.0,0.0,55,2,1
62,0,1.0,0.0,40,1,1
48,0,0.4821917808219178,0.0,89,3,1
31,0,1.0,0.0,57,3,1
64,0,0.8493150684931506,0.0,37,3,1
49,0,1.0,0.0,55,1,1
71,0,1.0,0.0,65,2,2
42,0,1.0,0.0,60,1,3
33,1,0.7808219178082192,8469.0,33,1,3
35,0,1.0,0.0,83,11,2
40,0,0.6301369863013698,0.0,43,3,2
34,0,1.0,0.0,38,1,3
47,1,1.0,15982.0,37,2,2
56,0,1.0,0.0,66,1,1
26,1,1.0,4912.0,53,2,1
57,0,1.0,0.0,71,1,2
44,0,1.0,0.0,43,6,2
48,0,1.0,0.0,63,1,1
38,0,1.0,0.0,66,1,2
59,0,1.0,0.0,90,6,1
64,0,1.0,0.0,60,2,2
25,0,0.3287671232876712,0.0,55,2,3
64,0,1.0,0.0,44,9,2
40,0,1.0,0.0,33,2,3
69,0,0.5041095890410959,0.0,85,8,3
64,0,0.043835616438356165,0.0,52,3,2
48,0,1.0,0.0,62,1,1
43,0,1.0,0.0,40,1,2
50,0,1.0,0.0,44,1,1
31,0,1.0,0.0,105,11,2
25,0,1.0,0.0,40,1,1
44,0,0.6027397260273972,0.0,33,2,1
43,0,1.0,0.0,55,9,3
29,0,1.0,0.0,53,1,2
36,0,1.0,0.0,52,6,1
52,0,1.0,0.0,77,1,1
42,0,1.0,0.0,40,5,3
66,0,1.0,0.0,43,6,1
64,0,1.0,0.0,53,6,2
50,0,1.0,0.0,21,1,1
54,0,0.8410958904109589,0.0,40,11,2
27,0,1.0,0.0,55,11,3
67,0,0.8383561643835616,0.0,51,12,2
59,0,0.15616438356164383,0.0,39,1,2
60,0,1.0,0.0,55,1,3
30,0,1.0,0.0,33,1,2
54,1,1.0,15484.0,55,5,2
36,0,0.08767123287671233,0.0,64,12,1
37,0,0.35342465753424657,0.0,81,2,1
58,0,1.0,0.0,29,2,2
57,0,1.0,0.0,42,3,2
46,0,1.0,0.0,44,4,3
21,1,1.0,5446.0,59,7,1
62,0,1.0,0.0,66,9,1
30,0,0.8328767123287671,0.0,48,4,2
49,0,1.0,0.0,66,1,3
31,0,1.0,0.0,66,1,3
67,0,0.5315068493150685,0.0,44,10,0
47,0,1.0,0.0,130,1,1
40,0,1.0,0.0,55,1,2
44,0,1.0,0.0,33,12,1
51,0,0.3780821917808219,0.0,55,2,2
58,0,0.5808219178082191,0.0,50,1,2
52,0,1.0,0.0,44,3,2
20,0,1.0,0.0,67,6,1
42,1,1.0,56353.0,66,1,1
36,0,0.8657534246575342,0.0,40,4,1
50,0,1.0,0.0,49,6,1
52,0,1.0,0.0,55,5,3
36,0,1.0,0.0,29,1,3
40,0,0.08493150684931507,0.0,66,11,2
42,0,1.0,0.0,43,7,1
34,0,0.4575342465753425,0.0,53,1,3
70,0,1.0,0.0,40,2,1
28,0,1.0,0.0,42,6,1
34,0,1.0,0.0,66,1,3
32,0,1.0,0.0,93,2,1
37,0,1.0,0.0,40,1,3
32,0,1.0,0.0,55,8,1
27,0,1.0,0.0,48,1,1
38,0,1.0,0.0,103,2,3
63,0,1.0,0.0,65,2,3
25,0,1.0,0.0,40,2,3
58,0,1.0,0.0,42,1,3
30,0,0.3095890410958904,0.0,60,6,2
56,0,1.0,0.0,66,12,1
40,0,1.0,0.0,40,1,1
39,0,1.0,0.0,66,8,2
47,1,0.043835616438356165,1676000.0,48,2,1
54,0,1.0,0.0,50,11,1
49,0,1.0,0.0,54,11,2
45,0,0.9260273972602739,0.0,55,1,1
68,0,1.0,0.0,47,2,3
48,0,1.0,0.0,85,12,3
57,0,1.0,0.0,81,7,1
43,0,1.0,0.0,90,1,1
51,0,1.0,0.0,66,2,1
45,0,1.0,0.0,55,8,2
23,1,1.0,105770.0,51,8,2
30,0,0.08493150684931507,0.0,39,1,1
59,1,1.0,6922.0,55,10,1
32,1,1.0,6050.0,29,1,3
33,0,1.0,0.0,55,1,3
30,0,1.0,0.0,53,5,3
63,0,0.09863013698630137,0.0,50,9,2
39,0,1.0,0.0,40,5,1
32,0,1.0,0.0,66,2,1
46,0,1.0,0.0,55,6,1
53,0,1.0,0.0,70,6,1
39,0,1.0,0.0,40,1,2
28,0,0.8602739726027397,0.0,60,6,1
49,0,1.0,0.0,55,3,1
37,0,0.2876712328767123,0.0,48,6,1
52,0,0.4301369863013699,0.0,51,3,1
31,0,1.0,0.0,92,3,1
56,0,1.0,0.0,66,2,1
72,0,1.0,0.0,50,3,1
45,0,1.0,0.0,40,1,1
32,0,1.0,0.0,76,1,1
48,0,1.0,0.0,44,2,1
40,0,1.0,0.0,96,3,1
42,0,0.8246575342465754,0.0,66,3,3
49,0,1.0,0.0,74,9,2
39,0,0.936986301369863,0.0,59,11,1
60,0,0.09041095890410959,0.0,40,12,3
35,0,1.0,0.0,75,1,2
42,1,1.0,2855.0,40,7,1
32,0,1.0,0.0,55,6,1
62,0,1.0,0.0,62,1,3
67,0,1.0,0.0,47,1,0
35,0,1.0,0.0,33,19,3
55,1,0.7479452054794521,57540.0,52,1,1
45,0,1.0,0.0,43,2,3
45,0,1.0,0.0,44,1,3
37,0,1.0,0.0,47,5,1
65,0,1.0,0.0,80,2,3
67,0,1.0,0.0,70,3,1
60,0,1.0,0.0,66,3,3
61,0,1.0,0.0,65,7,1
54,0,1.0,0.0,33,3,1
25,0,1.0,0.0,128,1,3
44,0,0.915068493150685,0.0,66,6,1
48,1,1.0,57540.0,66,12,3
47,0,1.0,0.0,52,8,3
43,0,1.0,0.0,80,1,2
48,0,1.0,0.0,39,2,3
35,0,0.2465753424657534,0.0,47,2,1
76,0,0.8383561643835616,0.0,55,1,1
69,0,1.0,0.0,66,1,1
30,0,1.0,0.0,55,6,2
40,0,1.0,0.0,38,2,1
66,0,1.0,0.0,43,1,2
37,0,1.0,0.0,33,1,1
65,0,1.0,0.0,66,10,1
28,0,1.0,0.0,46,3,1
70,0,1.0,0.0,43,2,1
54,0,1.0,0.0,50,12,1
41,0,1.0,0.0,62,6,3
37,1,1.0,5662.0,58,1,1
42,0,1.0,0.0,47,15,2
49,0,1.0,0.0,55,11,2
51,0,0.4136986301369863,0.0,52,1,3
65,0,1.0,0.0,43,6,2
55,0,1.0,0.0,42,1,2
67,0,1.0,0.0,55,3,3
60,0,1.0,0.0,63,2,3
83,1,1.0,21819.0,69,1,3
59,0,0.8958904109589041,0.0,75,2,2
30,0,1.0,0.0,47,6,1
84,0,1.0,0.0,65,1,1
31,0,0.5424657534246575,0.0,44,1,3
46,0,0.25753424657534246,0.0,98,1,3
54,0,1.0,0.0,45,2,1
43,1,0.7835616438356164,2565.0,58,1,3
57,0,0.736986301369863,0.0,55,1,1
52,0,0.863013698630137,0.0,55,1,3
67,0,1.0,0.0,60,1,3
40,0,1.0,0.0,66,11,1
78,0,1.0,0.0,103,5,2
80,0,1.0,0.0,50,4,2
76,0,1.0,0.0,89,3,3
51,0,0.16164383561643836,0.0,66,12,1
34,0,0.1232876712328767,0.0,60,1,3
42,0,0.8931506849315068,0.0,63,2,2
72,0,1.0,0.0,64,1,1
35,0,1.0,0.0,40,6,1
27,0,1.0,0.0,66,1,2
41,1,1.0,46807.0,41,2,3
53,0,1.0,0.0,34,3,3
35,0,1.0,0.0,138,7,3
54,0,0.26301369863013696,0.0,81,1,1
67,1,1.0,20781.0,59,2,1
24,0,1.0,0.0,87,3,1
61,0,1.0,0.0,60,8,3
59,0,0.14520547945205478,0.0,37,1,3
31,2,0.8082191780821918,11091.0,44,1,1
41,0,0.14520547945205478,0.0,108,5,1
72,0,1.0,0.0,63,2,1
35,0,1.0,0.0,37,1,2
77,0,1.0,0.0,40,2,3
35,0,1.0,0.0,44,1,2
42,0,1.0,0.0,40,5,3
37,0,0.8575342465753425,0.0,66,2,3
35,0,0.5808219178082191,0.0,66,10,3
42,0,0.3726027397260274,0.0,55,11,1
33,0,1.0,0.0,40,2,1
62,0,1.0,0.0,84,3,2
58,0,1.0,0.0,90,11,2
55,0,1.0,0.0,29,11,1
66,0,1.0,0.0,92,1,1
70,0,0.7287671232876712,0.0,43,2,2
70,0,1.0,0.0,55,6,2
76,0,1.0,0.0,55,16,3
66,0,1.0,0.0,32,1,3
51,0,1.0,0.0,74,1,1
58,0,0.10684931506849316,0.0,55,9,1
64,0,0.336986301369863,0.0,55,1,1
57,0,1.0,0.0,63,1,2
39,0,0.12054794520547946,0.0,65,6,2
51,0,1.0,0.0,33,2,3
21,0,1.0,0.0,44,5,1
51,0,1.0,0.0,37,1,1
38,0,1.0,0.0,29,11,1
25,0,1.0,0.0,68,1,1
82,0,1.0,0.0,66,9,2
33,0,0.5561643835616439,0.0,55,1,3
31,0,0.057534246575342465,0.0,55,8,3
31,0,1.0,0.0,40,1,3
37,0,1.0,0.0,55,1,1
40,0,0.26301369863013696,0.0,75,4,1
38,0,0.2547945205479452,0.0,66,1,2
27,0,1.0,0.0,52,13,2
41,1,0.8849315068493151,6534.0,29,2,3
56,0,1.0,0.0,96,1,1
51,0,1.0,0.0,43,9,3
64,0,1.0,0.0,55,2,2
29,1,0.8958904109589041,56481.0,51,1,3
37,0,0.7753424657534247,0.0,59,6,3
52,0,1.0,0.0,47,10,2
87,0,1.0,0.0,55,2,2
36,0,1.0,0.0,43,1,1
78,0,1.0,0.0,55,1,1
37,0,1.0,0.0,47,6,1
47,1,1.0,5178.0,68,1,1
65,0,1.0,0.0,40,1,2
33,0,0.6602739726027397,0.0,65,9,1
31,0,1.0,0.0,90,11,2
44,0,0.3287671232876712,0.0,103,3,1
40,0,0.5150684931506849,0.0,40,3,3
28,0,1.0,0.0,51,1,1
42,0,1.0,0.0,51,1,2
30,0,0.01643835616438356,0.0,85,1,1
62,0,1.0,0.0,90,14,1
47,0,1.0,0.0,66,10,3
43,0,1.0,0.0,52,1,1
44,0,1.0,0.0,55,13,1
44,0,1.0,0.0,47,1,1
36,0,0.7917808219178082,0.0,99,1,1
49,0,1.0,0.0,50,1,1
31,0,1.0,0.0,62,2,2
68,0,1.0,0.0,85,9,2
31,0,1.0,0.0,54,6,3
47,0,0.32054794520547947,0.0,68,1,1
47,0,1.0,0.0,43,1,3
75,0,0.40273972602739727,0.0,40,6,3
51,0,1.0,0.0,66,1,2
29,1,1.0,122359.0,66,1,1
51,0,1.0,0.0,43,1,2
28,0,1.0,0.0,52,2,2
35,0,1.0,0.0,100,13,3
51,0,1.0,0.0,50,6,3
59,0,0.6438356164383562,0.0,64,1,1
45,0,1.0,0.0,47,2,1
39,0,1.0,0.0,44,5,1
41,0,1.0,0.0,40,10,1
36,0,1.0,0.0,43,1,1
68,0,0.7534246575342466,0.0,54,1,1
65,0,1.0,0.0,55,2,3
42,0,1.0,0.0,93,6,2
59,0,1.0,0.0,55,10,2
50,0,0.3287671232876712,0.0,52,9,2
43,0,1.0,0.0,53,1,1
49,0,1.0,0.0,40,2,3
40,0,1.0,0.0,44,2,1
48,0,1.0,0.0,40,6,1
41,0,1.0,0.0,55,6,1
48,0,0.4958904109589041,0.0,51,2,1
59,0,1.0,0.0,55,11,2
33,0,0.7178082191780822,0.0,47,1,3
47,0,1.0,0.0,95,8,1
22,1,1.0,2963.0,43,2,2
38,0,1.0,0.0,47,2,3
37,0,0.4575342465753425,0.0,39,3,1
48,0,1.0,0.0,40,2,1
42,0,0.7479452054794521,0.0,44,1,1
56,0,0.7945205479452054,0.0,65,2,1
30,0,1.0,0.0,66,12,1
56,0,1.0,0.0,55,2,1
35,0,0.2493150684931507,0.0,43,6,1
35,0,1.0,0.0,38,1,3
42,0,0.3150684931506849,0.0,44,9,2
59,0,1.0,0.0,48,1,3
46,0,1.0,0.0,60,1,2
27,0,0.4602739726027397,0.0,48,3,1
35,0,0.08493150684931507,0.0,85,1,2
28,0,1.0,0.0,38,1,1
70,0,1.0,0.0,57,4,2
36,1,1.0,14288.0,40,1,2
35,0,1.0,0.0,24,1,1
45,0,1.0,0.0,66,1,2
33,0,0.2136986301369863,0.0,40,5,2
60,0,1.0,0.0,55,1,2
39,0,1.0,0.0,49,2,3
31,0,0.18904109589041096,0.0,52,5,1
30,0,1.0,0.0,35,1,2
43,0,1.0,0.0,39,1,3
93,0,1.0,0.0,94,6,2
45,0,0.5506849315068493,0.0,43,1,3
31,0,0.5068493150684932,0.0,100,4,2
77,0,1.0,0.0,37,3,1
58,0,1.0,0.0,82,12,2
45,0,1.0,0.0,39,1,3
45,0,0.473972602739726,0.0,44,10,1
48,0,1.0,0.0,48,1,1
43,0,1.0,0.0,44,6,3
22,0,1.0,0.0,48,11,2
66,0,1.0,0.0,142,12,2
35,0,1.0,0.0,29,2,1
54,0,0.8602739726027397,0.0,34,5,2
73,0,1.0,0.0,55,9,3
46,0,1.0,0.0,55,2,2
57,0,1.0,0.0,71,5,3
68,0,1.0,0.0,60,1,2
64,0,1.0,0.0,33,1,3
43,1,1.0,43170.0,55,3,2
48,0,0.8410958904109589,0.0,33,1,2
59,0,1.0,0.0,40,1,3
53,0,1.0,0.0,88,1,1
42,0,0.024657534246575342,0.0,33,12,1
49,0,1.0,0.0,40,14,3
32,0,1.0,0.0,54,2,2
53,0,0.6767123287671233,0.0,40,8,1
61,0,0.024657534246575342,0.0,96,3,1
29,0,1.0,0.0,40,11,2
57,0,1.0,0.0,40,14,2
69,1,1.0,131448.0,51,6,3
39,0,1.0,0.0,60,1,1
28,0,0.06027397260273973,0.0,68,12,2
43,0,1.0,0.0,55,1,3
31,0,1.0,0.0,90,2,1
47,0,1.0,0.0,90,10,2
27,0,0.5808219178082191,0.0,81,1,2
36,0,1.0,0.0,66,10,1
36,0,1.0,0.0,78,1,1
46,0,0.9232876712328767,0.0,55,6,2
55,0,1.0,0.0,59,1,1
78,0,1.0,0.0,84,12,1
30,0,1.0,0.0,44,1,2
70,0,1.0,0.0,55,2,1
48,1,0.673972602739726,129725.0,40,2,1
40,0,1.0,0.0,36,1,3
44,0,1.0,0.0,53,1,3
74,0,1.0,0.0,48,1,1
56,1,1.0,9189.0,55,8,1
35,0,0.08493150684931507,0.0,75,1,3
36,2,1.0,50594.0,34,2,3
36,0,1.0,0.0,63,1,3
30,0,0.26301369863013696,0.0,48,1,1
77,0,1.0,0.0,55,3,1
68,0,0.5452054794520548,0.0,55,1,1
82,0,1.0,0.0,74,11,1
39,0,1.0,0.0,39,8,1
44,0,1.0,0.0,44,1,3
30,0,0.2465753424657534,0.0,44,1,3
44,0,1.0,0.0,54,5,3
45,0,0.7479452054794521,0.0,83,11,2
45,0,0.40821917808219177,0.0,97,1,3
32,1,0.7013698630136986,900266.0,47,8,1
62,0,1.0,0.0,70,10,3
30,0,1.0,0.0,110,1,1
29,1,1.0,80850.0,55,1,3
53,0,1.0,0.0,143,1,3
41,0,1.0,0.0,40,6,3
49,1,1.0,84900.0,66,2,1
61,0,1.0,0.0,40,7,1
62,0,1.0,0.0,72,5,1
28,1,0.7479452054794521,5662.0,110,6,1
65,0,1.0,0.0,43,12,2
54,0,1.0,0.0,66,8,1
33,0,1.0,0.0,85,1,3
34,0,1.0,0.0,55,1,2
26,0,1.0,0.0,85,2,1
40,0,0.915068493150685,0.0,75,2,1
50,0,1.0,0.0,40,1,1
72,0,1.0,0.0,103,10,1
64,0,1.0,0.0,44,11,1
44,0,1.0,0.0,39,1,3
41,0,0.4712328767123288,0.0,47,1,1
46,0,1.0,0.0,66,6,3
58,1,0.9780821917808219,24081.0,74,5,1
36,0,1.0,0.0,47,2,3
33,0,1.0,0.0,33,1,1
36,0,1.0,0.0,55,1,1
61,0,0.863013698630137,0.0,51,1,1
62,0,1.0,0.0,40,12,1
27,0,1.0,0.0,65,1,2
35,0,0.6547945205479452,0.0,60,2,3
32,0,0.8356164383561644,0.0,67,3,1
44,1,0.6493150684931507,7090.0,34,2,1
45,0,1.0,0.0,85,1,1
72,0,1.0,0.0,40,12,3
56,0,1.0,0.0,64,1,1
66,0,1.0,0.0,32,7,2
74,0,1.0,0.0,43,3,3
41,0,0.6438356164383562,0.0,66,1,1
64,0,1.0,0.0,110,1,1
63,0,0.08493150684931507,0.0,43,1,1
47,0,1.0,0.0,66,1,1
36,0,1.0,0.0,66,8,1
45,0,1.0,0.0,51,10,3
48,0,1.0,0.0,21,8,1
25,0,1.0,0.0,55,1,3
53,0,0.5643835616438356,0.0,85,15,2
47,0,0.7479452054794521,0.0,84,1,3
33,0,1.0,0.0,47,1,1
49,1,1.0,31704.0,66,1,3
62,0,1.0,0.0,53,12,2
25,0,1.0,0.0,49,6,1
36,0,0.16164383561643836,0.0,90,6,2
48,0,1.0,0.0,33,2,1
52,0,1.0,0.0,55,1,3
36,0,1.0,0.0,40,6,1
64,0,1.0,0.0,55,3,3
36,1,0.3561643835616438,50000.0,33,2,1
36,0,0.8602739726027397,0.0,47,5,1
40,0,1.0,0.0,38,8,3
74,0,1.0,0.0,101,2,2
33,0,1.0,0.0,58,1,2
71,0,1.0,0.0,34,12,3
21,0,0.5095890410958904,0.0,53,7,2
26,0,1.0,0.0,40,2,2
41,0,1.0,0.0,33,8,2
35,0,0.9287671232876712,0.0,85,12,2
46,0,0.4136986301369863,0.0,68,1,1
34,0,1.0,0.0,66,2,3
34,0,1.0,0.0,108,1,2
37,0,1.0,0.0,113,1,2
48,0,1.0,0.0,43,1,1
61,0,1.0,0.0,29,5,2
68,0,0.08493150684931507,0.0,66,7,3
23,0,1.0,0.0,66,3,3
42,0,1.0,0.0,78,11,1
31,0,1.0,0.0,76,4,3
40,0,0.3287671232876712,0.0,39,4,1
35,1,1.0,5850.0,85,6,2
49,0,1.0,0.0,103,6,1
80,0,0.5068493150684932,0.0,44,2,1
58,0,1.0,0.0,49,6,3
64,0,1.0,0.0,44,5,1
66,0,1.0,0.0,126,3,3
35,0,1.0,0.0,44,2,1
35,0,0.6082191780821918,0.0,66,3,1
66,0,1.0,0.0,40,1,3
38,0,1.0,0.0,66,1,2
47,0,1.0,0.0,85,1,2
32,0,1.0,0.0,39,1,3
48,0,1.0,0.0,97,1,2
57,0,1.0,0.0,68,2,1
55,0,1.0,0.0,51,3,1
47,0,1.0,0.0,67,5,2
30,0,1.0,0.0,43,10,1
35,0,0.5945205479452055,0.0,47,1,3
41,0,0.5808219178082191,0.0,40,2,2
80,0,1.0,0.0,55,3,3
34,0,1.0,0.0,115,1,1
41,0,1.0,0.0,50,1,1
30,0,1.0,0.0,66,2,3
35,0,1.0,0.0,55,1,1
38,0,0.8328767123287671,0.0,40,1,3
51,0,1.0,0.0,58,3,2
28,0,1.0,0.0,40,1,1
27,0,1.0,0.0,130,1,1
37,0,0.4849315068493151,0.0,100,10,3
53,0,0.08493150684931507,0.0,43,7,1
36,0,0.32602739726027397,0.0,38,6,1
35,0,1.0,0.0,40,7,3
39,0,0.8684931506849315,0.0,47,1,1
43,0,0.7123287671232876,0.0,68,1,2
55,0,1.0,0.0,40,1,3
49,0,1.0,0.0,47,7,1
37,0,1.0,0.0,68,1,3
47,1,1.0,2687.0,48,12,1
67,0,0.7972602739726027,0.0,59,2,2
23,0,1.0,0.0,61,3,3
29,0,1.0,0.0,69,1,1
71,0,1.0,0.0,55,5,2
79,0,0.4,0.0,55,1,1
44,0,1.0,0.0,40,10,2
69,0,1.0,0.0,54,2,1
51,0,1.0,0.0,53,3,3
49,0,1.0,0.0,44,8,3
41,0,0.4904109589041096,0.0,40,6,1
60,0,0.33424657534246577,0.0,66,7,1
38,0,1.0,0.0,55,12,1
72,0,1.0,0.0,85,2,1
65,0,1.0,0.0,86,7,1
27,0,1.0,0.0,66,5,2
56,0,1.0,0.0,34,3,3
71,0,1.0,0.0,47,2,2
54,0,1.0,0.0,53,1,2
55,0,1.0,0.0,55,1,2
44,0,1.0,0.0,40,12,1
29,0,1.0,0.0,51,1,3
30,0,1.0,0.0,85,1,1
30,0,1.0,0.0,29,1,3
28,0,1.0,0.0,36,2,2
36,0,0.663013698630137,0.0,66,5,3
48,0,1.0,0.0,67,8,1
66,0,0.7698630136986301,0.0,66,16,1
48,0,1.0,0.0,42,1,1
24,0,0.7643835616438356,0.0,39,1,1
28,0,1.0,0.0,85,7,2
24,0,0.07123287671232877,0.0,44,4,1
32,0,0.6547945205479452,0.0,37,8,2
45,0,0.3150684931506849,0.0,64,1,1
45,0,1.0,0.0,54,11,1
49,0,1.0,0.0,55,1,1
23,0,1.0,0.0,41,2,2
55,0,0.7013698630136986,0.0,60,1,1
70,0,1.0,0.0,58,2,3
33,0,0.8328767123287671,0.0,42,2,3
42,0,1.0,0.0,25,4,0
41,0,1.0,0.0,47,1,3
24,0,1.0,0.0,67,1,1
74,0,1.0,0.0,55,1,1
32,0,1.0,0.0,74,15,1
65,1,1.0,150.0,55,6,2
53,1,1.0,6066.0,52,1,1
68,0,1.0,0.0,37,2,2
49,0,0.7424657534246575,0.0,69,10,2
41,0,1.0,0.0,43,1,1
59,0,1.0,0.0,43,8,2
33,0,1.0,0.0,90,2,1
63,0,1.0,0.0,55,1,2
50,0,1.0,0.0,49,2,1
43,0,1.0,0.0,32,1,3
51,0,0.6657534246575343,0.0,67,6,1
73,0,1.0,0.0,41,12,3
23,0,1.0,0.0,55,8,1
72,0,1.0,0.0,29,1,1
73,1,1.0,127502.0,39,1,2
43,0,0.673972602739726,0.0,138,4,3
38,0,0.07397260273972603,0.0,66,10,1
28,1,1.0,8415.0,60,6,1
37,0,1.0,0.0,58,6,2
54,0,0.9095890410958904,0.0,60,11,1
86,1,0.2876712328767123,64205.0,39,10,1
29,0,1.0,0.0,25,2,3
50,0,0.2547945205479452,0.0,40,1,2
35,0,0.4410958904109589,0.0,40,1,2
54,0,1.0,0.0,66,2,3
49,0,1.0,0.0,103,1,3
50,0,1.0,0.0,29,2,1
25,0,1.0,0.0,50,9,1
36,0,0.410958904109589,0.0,55,8,2
35,0,1.0,0.0,40,7,3
76,0,0.2493150684931507,0.0,40,1,2
27,0,1.0,0.0,87,10,1
40,0,1.0,0.0,33,2,1
35,0,0.13150684931506848,0.0,58,1,2
37,0,1.0,0.0,41,3,1
32,0,0.8328767123287671,0.0,77,2,2
50,0,1.0,0.0,40,2,1
54,0,1.0,0.0,50,2,2
47,0,1.0,0.0,37,2,2
28,1,1.0,6642.0,43,1,1
33,0,1.0,0.0,85,1,3
37,0,1.0,0.0,51,1,2
45,0,1.0,0.0,37,1,3
28,0,1.0,0.0,37,1,2
47,0,1.0,0.0,42,2,3
37,0,1.0,0.0,206,1,3
27,0,1.0,0.0,51,14,2
70,0,1.0,0.0,48,12,2
33,0,1.0,0.0,49,11,2
38,0,1.0,0.0,44,1,1
50,0,1.0,0.0,51,1,2
59,0,1.0,0.0,61,11,3
26,0,1.0,0.0,55,5,3
45,1,1.0,28713.0,50,1,3
54,0,0.5917808219178082,0.0,50,1,1
46,0,1.0,0.0,33,3,1
58,0,1.0,0.0,96,1,3
22,1,0.0821917808219178,455000.0,85,7,1
35,0,1.0,0.0,55,6,1
54,0,1.0,0.0,29,1,1
56,0,0.5863013698630137,0.0,44,1,3
50,0,0.4958904109589041,0.0,40,9,3
47,0,1.0,0.0,55,1,1
44,0,1.0,0.0,87,1,3
68,0,0.4904109589041096,0.0,64,1,2
45,0,1.0,0.0,66,13,3
35,0,1.0,0.0,55,12,3
44,0,1.0,0.0,31,11,3
38,0,0.18904109589041096,0.0,50,1,1
49,1,1.0,55000.0,55,3,2
50,0,0.7917808219178082,0.0,44,10,1
44,0,1.0,0.0,36,2,3
65,1,0.9780821917808219,3843.0,55,1,2
61,0,1.0,0.0,60,2,2
37,0,1.0,0.0,71,2,3
78,0,1.0,0.0,100,1,1
58,0,1.0,0.0,40,1,2
49,0,0.2410958904109589,0.0,65,11,1
60,0,1.0,0.0,45,1,2
45,0,0.4712328767123288,0.0,55,1,2
59,0,0.6657534246575343,0.0,54,1,2
53,0,1.0,0.0,43,10,3
65,0,0.9397260273972603,0.0,40,2,3
65,1,1.0,51386.0,46,1,3
46,0,0.336986301369863,0.0,40,1,1
43,0,1.0,0.0,43,2,2
62,0,1.0,0.0,55,8,3
25,0,0.7671232876712328,0.0,43,2,2
42,0,1.0,0.0,147,1,2
48,0,0.005479452054794521,0.0,62,6,3
51,0,1.0,0.0,44,12,3
59,0,1.0,0.0,32,7,3
24,0,1.0,0.0,75,1,1
31,0,1.0,0.0,49,2,1
55,0,0.4684931506849315,0.0,33,2,2
71,0,1.0,0.0,65,1,1
57,1,0.7123287671232876,67997.0,65,1,3
49,0,1.0,0.0,47,6,1
52,0,0.6465753424657534,0.0,55,11,1
54,0,0.684931506849315,0.0,47,3,2
31,1,1.0,3142.0,66,1,2
29,0,1.0,0.0,48,1,2
42,0,1.0,0.0,45,3,3
40,0,1.0,0.0,50,13,3
46,0,1.0,0.0,40,7,1
65,0,1.0,0.0,35,6,1
67,0,0.2054794520547945,0.0,62,1,3
47,0,1.0,0.0,50,2,1
48,0,1.0,0.0,35,1,2
58,0,0.1506849315068493,0.0,39,1,1
66,0,1.0,0.0,48,2,2
54,0,1.0,0.0,66,4,2
64,0,1.0,0.0,63,8,2
43,1,1.0,6066.0,37,1,1
40,0,1.0,0.0,42,1,1
45,0,1.0,0.0,96,1,3
81,0,1.0,0.0,66,1,3
25,0,1.0,0.0,48,7,1
35,0,1.0,0.0,40,1,2
27,0,1.0,0.0,55,3,2
29,1,1.0,420.0,48,2,3
24,1,0.5095890410958904,6268.0,73,12,2
55,0,1.0,0.0,53,7,2
30,0,0.3506849315068493,0.0,40,10,2
35,0,1.0,0.0,70,1,3
32,0,1.0,0.0,62,1,1
70,0,1.0,0.0,40,1,3
26,0,1.0,0.0,54,1,3
48,0,1.0,0.0,51,10,1
60,0,1.0,0.0,97,11,2
38,0,1.0,0.0,43,6,1
62,0,1.0,0.0,40,4,3
44,0,1.0,0.0,34,1,2
57,0,1.0,0.0,85,1,1
37,0,1.0,0.0,48,2,3
52,1,1.0,5850.0,39,14,3
23,0,1.0,0.0,52,1,1
59,0,0.7534246575342466,0.0,51,2,3
39,0,1.0,0.0,33,6,3
30,0,1.0,0.0,53,2,1
38,0,1.0,0.0,85,6,1
43,0,0.6,0.0,43,1,2
41,1,1.0,3019.0,40,12,2
69,0,1.0,0.0,33,1,2
53,0,0.4246575342465753,0.0,51,2,1
59,0,1.0,0.0,40,5,2
48,1,0.7589041095890411,3405.0,65,12,1
31,0,1.0,0.0,84,6,1
39,0,1.0,0.0,43,3,2
39,0,1.0,0.0,100,14,3
30,0,1.0,0.0,58,5,1
51,0,1.0,0.0,40,7,3
46,0,1.0,0.0,43,2,1
57,0,1.0,0.0,29,1,3
33,0,1.0,0.0,40,10,1
49,0,1.0,0.0,51,4,3
68,0,1.0,0.0,55,1,2
26,0,0.08493150684931507,0.0,46,2,2
55,1,1.0,5408.0,40,1,2
44,0,0.410958904109589,0.0,73,1,2
60,0,1.0,0.0,74,2,1
78,0,0.8082191780821918,0.0,73,3,1
47,0,0.6657534246575343,0.0,66,1,3
32,0,1.0,0.0,48,2,1
30,0,1.0,0.0,44,9,3
31,0,1.0,0.0,43,11,1
29,0,1.0,0.0,59,2,1
38,0,1.0,0.0,66,5,1
33,0,1.0,0.0,40,1,3
43,0,1.0,0.0,85,2,1
33,0,1.0,0.0,85,1,2
56,0,1.0,0.0,49,10,1
64,0,1.0,0.0,55,1,2
27,0,1.0,0.0,55,6,2
45,0,1.0,0.0,53,4,3
24,1,1.0,10000.0,33,6,3
36,0,1.0,0.0,40,1,1
